statement,label,country,cities,stated_k,actual_k
"Exactly 0 of the following cities are in South Africa: Bloemfontein, Soweto, Hermosillo, Gqeberha, Cape Town.",0,South Africa,"('Bloemfontein', 'Cape Town', 'Gqeberha', 'Hermosillo', 'Soweto')",0,4
"Exactly 1 of the following cities are in Algeria: Macapa, Laibin, Lueliang, Bannu, Guangzhou.",0,Algeria,"('Bannu', 'Guangzhou', 'Laibin', 'Lueliang', 'Macapa')",1,0
"Exactly 3 of the following cities are in Nigeria: Nanchong, Bauchi, Ile-Ife, Sulaymaniyah, Agege.",1,Nigeria,"('Agege', 'Bauchi', 'Ile-Ife', 'Nanchong', 'Sulaymaniyah')",3,3
"Exactly 0 of the following cities are in Nepal: Lipetsk, Xining, Aparecida de Goiania, Kathmandu, Pokhara.",0,Nepal,"('Aparecida de Goiania', 'Kathmandu', 'Lipetsk', 'Pokhara', 'Xining')",0,2
"Exactly 2 of the following cities are in North Korea: Astana, Pyongyang, Jammu, Hamhung, Quebec.",1,North Korea,"('Astana', 'Hamhung', 'Jammu', 'Pyongyang', 'Quebec')",2,2
"Exactly 0 of the following cities are in Bosnia and Herzegovina: Nowrangapur, Bilimora, Sarajevo, Ar Raqqah, Dhanbad.",0,Bosnia and Herzegovina,"('Ar Raqqah', 'Bilimora', 'Dhanbad', 'Nowrangapur', 'Sarajevo')",0,1
"Exactly 4 of the following cities are in Egypt: Paranaque City, Shubra al Khaymah, Madinat an Nasr, Giza, Assiut.",1,Egypt,"('Assiut', 'Giza', 'Madinat an Nasr', 'Paranaque City', 'Shubra al Khaymah')",4,4
"Exactly 1 of the following cities are in Kyrgyzstan: Meizhou, Bishkek, Paranaque City, Queens, Xuchang.",1,Kyrgyzstan,"('Bishkek', 'Meizhou', 'Paranaque City', 'Queens', 'Xuchang')",1,1
"Exactly 4 of the following cities are in the Philippines: Lubumbashi, Cagayan de Oro, Malingao, Quezon City, Muntinlupa.",1,the Philippines,"('Cagayan de Oro', 'Lubumbashi', 'Malingao', 'Muntinlupa', 'Quezon City')",4,4
"Exactly 2 of the following cities are in Jordan: South Tangerang, Lusaka, Zarqa, Ibb, Irbid.",1,Jordan,"('Ibb', 'Irbid', 'Lusaka', 'South Tangerang', 'Zarqa')",2,2
"Exactly 2 of the following cities are in Nepal: Nha Trang, Asansol, Astrakhan, Penza, N'Djamena.",0,Nepal,"('Asansol', 'Astrakhan', ""N'Djamena"", 'Nha Trang', 'Penza')",2,0
"Exactly 2 of the following cities are in Canada: Torreon, Rajshahi, Quebec, Bekasi, Mississauga.",1,Canada,"('Bekasi', 'Mississauga', 'Quebec', 'Rajshahi', 'Torreon')",2,2
"Exactly 3 of the following cities are in India: Indore, Makhachkala, Bilimora, Ghaziabad, Nagpur.",0,India,"('Bilimora', 'Ghaziabad', 'Indore', 'Makhachkala', 'Nagpur')",3,4
"Exactly 5 of the following cities are in Saudi Arabia: Jeddah, Sultanah, Najran, Madinah, Ta'if.",1,Saudi Arabia,"('Jeddah', 'Madinah', 'Najran', 'Sultanah', ""Ta'if"")",5,5
"Exactly 5 of the following cities are in Uganda: Sanming, Kampala, Nansana, Tangerang, Rizhao.",0,Uganda,"('Kampala', 'Nansana', 'Rizhao', 'Sanming', 'Tangerang')",5,2
"Exactly 2 of the following cities are in Canada: Al Mawsil al Jadidah, Calgary, Likasi, Quebec, Porto Alegre.",1,Canada,"('Al Mawsil al Jadidah', 'Calgary', 'Likasi', 'Porto Alegre', 'Quebec')",2,2
"Exactly 4 of the following cities are in Saint Kitts and Nevis: Kikolo, Langfang, Kaifeng, Cangzhou, Tashkent.",0,Saint Kitts and Nevis,"('Cangzhou', 'Kaifeng', 'Kikolo', 'Langfang', 'Tashkent')",4,0
"Exactly 0 of the following cities are in China: Astana, Dombivali, Himeji, Tashkent, Suqian.",0,China,"('Astana', 'Dombivali', 'Himeji', 'Suqian', 'Tashkent')",0,1
"Exactly 1 of the following cities are in Finland: Florianopolis, Daxing'anling, Can Tho, Rajshahi, Helsinki.",1,Finland,"('Can Tho', ""Daxing'anling"", 'Florianopolis', 'Helsinki', 'Rajshahi')",1,1
"Exactly 0 of the following cities are in Zambia: Diyarbakir, Albuquerque, Lusaka, Fuxin, Douala.",0,Zambia,"('Albuquerque', 'Diyarbakir', 'Douala', 'Fuxin', 'Lusaka')",0,1
"Exactly 3 of the following cities are in the United States: Albuquerque, New York City, Milwaukee, Daegu, Tijuana.",1,the United States,"('Albuquerque', 'Daegu', 'Milwaukee', 'New York City', 'Tijuana')",3,3
"Exactly 1 of the following cities are in South Korea: Chengdu, Johannesburg, Kimhae, Bhayandar, Bekasi.",1,South Korea,"('Bekasi', 'Bhayandar', 'Chengdu', 'Johannesburg', 'Kimhae')",1,1
"Exactly 0 of the following cities are in Iran: South Tangerang, Hamadan, Shanghai, Kermanshah, Tolyatti.",0,Iran,"('Hamadan', 'Kermanshah', 'Shanghai', 'South Tangerang', 'Tolyatti')",0,2
"Exactly 4 of the following cities are in Brazil: Cape Town, Ananindeua, Feira de Santana, Contagem, Sorocaba.",1,Brazil,"('Ananindeua', 'Cape Town', 'Contagem', 'Feira de Santana', 'Sorocaba')",4,4
"Exactly 5 of the following cities are in Russia: Novokuznetsk, Khabarovsk, Penza, Mogadishu, Rostov-on-Don.",0,Russia,"('Khabarovsk', 'Mogadishu', 'Novokuznetsk', 'Penza', 'Rostov-on-Don')",5,4
"Exactly 1 of the following cities are in Burundi: Calumbo, Iztapalapa, Bujumbura, Wuzhou, Utsunomiya.",1,Burundi,"('Bujumbura', 'Calumbo', 'Iztapalapa', 'Utsunomiya', 'Wuzhou')",1,1
"Exactly 5 of the following cities are in Burundi: Beijing, Bujumbura, Busan, Cotonou, Ciudad Nezahualcoyotl.",0,Burundi,"('Beijing', 'Bujumbura', 'Busan', 'Ciudad Nezahualcoyotl', 'Cotonou')",5,1
"Exactly 4 of the following cities are in Russia: Barnaul, Ryazan', Perm, Nyala, Omsk.",1,Russia,"('Barnaul', 'Nyala', 'Omsk', 'Perm', ""Ryazan'"")",4,4
"Exactly 3 of the following cities are in Mozambique: Yibin, Beira, Matola, Nampula, Maputo.",0,Mozambique,"('Beira', 'Maputo', 'Matola', 'Nampula', 'Yibin')",3,4
"Exactly 4 of the following cities are in Russia: Pikine, Bareilly, Iztapalapa, Kallakurichi, Omsk.",0,Russia,"('Bareilly', 'Iztapalapa', 'Kallakurichi', 'Omsk', 'Pikine')",4,1
"Exactly 1 of the following cities are in Iraq: Lilongwe, Baoji, Al Basrah al Qadimah, Bhiwandi, Copenhagen.",1,Iraq,"('Al Basrah al Qadimah', 'Baoji', 'Bhiwandi', 'Copenhagen', 'Lilongwe')",1,1
"Exactly 3 of the following cities are in Malaysia: Bahawalpur, Kalininskiy, Kota Kinabalu, Petaling Jaya, Ulsan.",0,Malaysia,"('Bahawalpur', 'Kalininskiy', 'Kota Kinabalu', 'Petaling Jaya', 'Ulsan')",3,2
"Exactly 4 of the following cities are in the United States: Seattle, Detroit, New South Memphis, Oklahoma City, Heze.",1,the United States,"('Detroit', 'Heze', 'New South Memphis', 'Oklahoma City', 'Seattle')",4,4
"Exactly 5 of the following cities are in Mexico: Mexico City, Tlalpan, Ciudad Nezahualcoyotl, Reynosa, Santiago de Queretaro.",1,Mexico,"('Ciudad Nezahualcoyotl', 'Mexico City', 'Reynosa', 'Santiago de Queretaro', 'Tlalpan')",5,5
"Exactly 3 of the following cities are in Tanzania: Tolyatti, Ranchi, Camayenne, Izhevsk, Kinshasa.",0,Tanzania,"('Camayenne', 'Izhevsk', 'Kinshasa', 'Ranchi', 'Tolyatti')",3,0
"Exactly 3 of the following cities are in Ecuador: Iztapalapa, Petaling Jaya, Queens, Nizhniy Novgorod, Recife.",0,Ecuador,"('Iztapalapa', 'Nizhniy Novgorod', 'Petaling Jaya', 'Queens', 'Recife')",3,0
"Exactly 2 of the following cities are in Azerbaijan: Dortmund, Chongming, Goiania, Asmara, Kunming.",0,Azerbaijan,"('Asmara', 'Chongming', 'Dortmund', 'Goiania', 'Kunming')",2,0
"Exactly 3 of the following cities are in New Zealand: Wenzhou, Handan, Tijuana, Lubumbashi, Thiruvananthapuram.",0,New Zealand,"('Handan', 'Lubumbashi', 'Thiruvananthapuram', 'Tijuana', 'Wenzhou')",3,0
"Exactly 4 of the following cities are in Mexico: Tlalpan, Naucalpan de Juarez, Likasi, San Luis Potosi, Cuautitlan Izcalli.",1,Mexico,"('Cuautitlan Izcalli', 'Likasi', 'Naucalpan de Juarez', 'San Luis Potosi', 'Tlalpan')",4,4
"Exactly 3 of the following cities are in the Philippines: Pasig City, Nagpur, Bucaramanga, Cebu City, Quezon City.",1,the Philippines,"('Bucaramanga', 'Cebu City', 'Nagpur', 'Pasig City', 'Quezon City')",3,3
"Exactly 4 of the following cities are in Kenya: Kakamega, Nairobi, Nakuru, Eskisehir, Mombasa.",1,Kenya,"('Eskisehir', 'Kakamega', 'Mombasa', 'Nairobi', 'Nakuru')",4,4
"Exactly 1 of the following cities are in Kenya: Dhanbad, Kakamega, Mombasa, Nairobi, Nakuru.",0,Kenya,"('Dhanbad', 'Kakamega', 'Mombasa', 'Nairobi', 'Nakuru')",1,4
"Exactly 3 of the following cities are in Poland: Jinzhong, Batam, Laiwu, Lu'an, Lodz.",0,Poland,"('Batam', 'Jinzhong', 'Laiwu', 'Lodz', ""Lu'an"")",3,1
"Exactly 3 of the following cities are in Tanzania: Arusha, Qingpu, Gustavo Adolfo Madero, Zanzibar, Dar es Salaam.",1,Tanzania,"('Arusha', 'Dar es Salaam', 'Gustavo Adolfo Madero', 'Qingpu', 'Zanzibar')",3,3
"Exactly 0 of the following cities are in Eritrea: Shah Alam, Ankara, Rawalpindi, Kolkata, Korla.",1,Eritrea,"('Ankara', 'Kolkata', 'Korla', 'Rawalpindi', 'Shah Alam')",0,0
"Exactly 1 of the following cities are in the Czech Republic: Zhengzhou, Zhuzhou, Haiphong, Mandalay, Luzhou.",0,the Czech Republic,"('Haiphong', 'Luzhou', 'Mandalay', 'Zhengzhou', 'Zhuzhou')",1,0
"Exactly 5 of the following cities are in Uruguay: Mianzhu, Deyang, Sichuan, Tijuana, Ulsan, Recife, Santo Domingo Este.",0,Uruguay,"('Mianzhu, Deyang, Sichuan', 'Recife', 'Santo Domingo Este', 'Tijuana', 'Ulsan')",5,0
"Exactly 3 of the following cities are in Saudi Arabia: Jeddah, Neijiang, Ha'il, Dombivali, Najran.",1,Saudi Arabia,"('Dombivali', ""Ha'il"", 'Jeddah', 'Najran', 'Neijiang')",3,3
"Exactly 2 of the following cities are in Myanmar: Hlaingthaya, Hwaseong-si, Moradabad, Ryazan', Bagcilar.",0,Myanmar,"('Bagcilar', 'Hlaingthaya', 'Hwaseong-si', 'Moradabad', ""Ryazan'"")",2,1
"Exactly 2 of the following cities are in Cameroon: Mexico City, Lahore, Shubra al Khaymah, Yaounde, Douala.",1,Cameroon,"('Douala', 'Lahore', 'Mexico City', 'Shubra al Khaymah', 'Yaounde')",2,2
"Exactly 4 of the following cities are in Myanmar: Nay Pyi Taw, Mandalay, Hlaingthaya, Ashgabat, Yangon.",1,Myanmar,"('Ashgabat', 'Hlaingthaya', 'Mandalay', 'Nay Pyi Taw', 'Yangon')",4,4
"Exactly 3 of the following cities are in Iran: Deyang, Qom, Tehran, Osaka, Zahedan.",1,Iran,"('Deyang', 'Osaka', 'Qom', 'Tehran', 'Zahedan')",3,3
"Exactly 4 of the following cities are in Vietnam: Can Tho, Binh Thanh, Bien Hoa, Harare, Cho Lon.",1,Vietnam,"('Bien Hoa', 'Binh Thanh', 'Can Tho', 'Cho Lon', 'Harare')",4,4
"Exactly 4 of the following cities are in the Central African Republic: Yekaterinburg, UEskuedar, Makati City, Kampala, Wenzhou.",0,the Central African Republic,"('Kampala', 'Makati City', 'UEskuedar', 'Wenzhou', 'Yekaterinburg')",4,0
"Exactly 2 of the following cities are in Turkey: UEskuedar, Navi Mumbai, Cheonan, Gazipur, Esenyurt.",1,Turkey,"('Cheonan', 'Esenyurt', 'Gazipur', 'Navi Mumbai', 'UEskuedar')",2,2
"Exactly 1 of the following cities are in Ghana: Kumasi, Bukavu, Ciudad Nezahualcoyotl, Kayseri, Cancun.",1,Ghana,"('Bukavu', 'Cancun', 'Ciudad Nezahualcoyotl', 'Kayseri', 'Kumasi')",1,1
"Exactly 1 of the following cities are in Guinea: Mumbai, Paranaque City, Bamako, Conakry, Odesa.",1,Guinea,"('Bamako', 'Conakry', 'Mumbai', 'Odesa', 'Paranaque City')",1,1
"Exactly 0 of the following cities are in Myanmar: Guang'an, Shanghai, Fes, Rohini, Sukkur.",1,Myanmar,"('Fes', ""Guang'an"", 'Rohini', 'Shanghai', 'Sukkur')",0,0
"Exactly 2 of the following cities are in South Korea: Oklahoma City, Hebi, Bayan Nur, Haiphong, Durban.",0,South Korea,"('Bayan Nur', 'Durban', 'Haiphong', 'Hebi', 'Oklahoma City')",2,0
"Exactly 3 of the following cities are in the United Arab Emirates: Volgograd, Abu Dhabi, Sharjah, Jajmau, Al Ain City.",1,the United Arab Emirates,"('Abu Dhabi', 'Al Ain City', 'Jajmau', 'Sharjah', 'Volgograd')",3,3
"Exactly 2 of the following cities are in Syria: Nellore, Ar Raqqah, Latakia, Taicang, Jos.",1,Syria,"('Ar Raqqah', 'Jos', 'Latakia', 'Nellore', 'Taicang')",2,2
"Exactly 4 of the following cities are in Bangladesh: Asmara, Comilla, Huludao, Kalyan, Rangpur.",0,Bangladesh,"('Asmara', 'Comilla', 'Huludao', 'Kalyan', 'Rangpur')",4,2
"Exactly 4 of the following cities are in South Africa: Pretoria, Soshanguve, Durban, Petaling Jaya, Gqeberha.",1,South Africa,"('Durban', 'Gqeberha', 'Petaling Jaya', 'Pretoria', 'Soshanguve')",4,4
"Exactly 4 of the following cities are in Colombia: Da Nang, Cucuta, Suez, Ibague, Bucaramanga.",0,Colombia,"('Bucaramanga', 'Cucuta', 'Da Nang', 'Ibague', 'Suez')",4,3
"Exactly 3 of the following cities are in the United States: Queens, Albuquerque, Fort Worth, New York City, Milwaukee.",0,the United States,"('Albuquerque', 'Fort Worth', 'Milwaukee', 'New York City', 'Queens')",3,5
"Exactly 5 of the following cities are in Ukraine: Kryvyy Rih, Lviv, Odesa, Kharkiv, Sevastopol.",1,Ukraine,"('Kharkiv', 'Kryvyy Rih', 'Lviv', 'Odesa', 'Sevastopol')",5,5
"Exactly 1 of the following cities are in Turkmenistan: Konya, Ashgabat, Bhubaneswar, Benxi, Kagoshima.",1,Turkmenistan,"('Ashgabat', 'Benxi', 'Bhubaneswar', 'Kagoshima', 'Konya')",1,1
"Exactly 4 of the following cities are in Malta: Bujumbura, Dnipro, Perm, Shuangyashan, Port Harcourt.",0,Malta,"('Bujumbura', 'Dnipro', 'Perm', 'Port Harcourt', 'Shuangyashan')",4,0
"Exactly 1 of the following cities are in Poland: Amman, Lodz, Wroclaw, Banjarmasin, Krakow.",0,Poland,"('Amman', 'Banjarmasin', 'Krakow', 'Lodz', 'Wroclaw')",1,3
"Exactly 2 of the following cities are in Colombia: Cucuta, Ibague, Jiangmen, Fuxin, Barranquilla.",0,Colombia,"('Barranquilla', 'Cucuta', 'Fuxin', 'Ibague', 'Jiangmen')",2,3
"Exactly 4 of the following cities are in Croatia: Faridabad, Harbin, Dortmund, Zagreb, Bhopal.",0,Croatia,"('Bhopal', 'Dortmund', 'Faridabad', 'Harbin', 'Zagreb')",4,1
"Exactly 5 of the following cities are in the United Kingdom: Caracas, Sukkur, Barnaul, Koeln, Kinshasa.",0,the United Kingdom,"('Barnaul', 'Caracas', 'Kinshasa', 'Koeln', 'Sukkur')",5,0
"Exactly 5 of the following cities are in Pakistan: Rawalpindi, Okara, Arifwala, Chunian, Shekhupura.",1,Pakistan,"('Arifwala', 'Chunian', 'Okara', 'Rawalpindi', 'Shekhupura')",5,5
"Exactly 0 of the following cities are in South Africa: Soshanguve, Bokaro, Gqeberha, Okayama, Pekanbaru.",0,South Africa,"('Bokaro', 'Gqeberha', 'Okayama', 'Pekanbaru', 'Soshanguve')",0,2
"Exactly 4 of the following cities are in Lebanon: Kyoto, Santiago de Cuba, Irkutsk, Odesa, Ra's Bayrut.",0,Lebanon,"('Irkutsk', 'Kyoto', 'Odesa', ""Ra's Bayrut"", 'Santiago de Cuba')",4,1
"Exactly 1 of the following cities are in France: Luohu District, Marseille, Ghaziabad, Ahvaz, Kanpur.",1,France,"('Ahvaz', 'Ghaziabad', 'Kanpur', 'Luohu District', 'Marseille')",1,1
"Exactly 4 of the following cities are in Brazil: Sorocaba, Jiujiang, Porto Alegre, Guarulhos, Florianopolis.",1,Brazil,"('Florianopolis', 'Guarulhos', 'Jiujiang', 'Porto Alegre', 'Sorocaba')",4,4
"Exactly 2 of the following cities are in Saudi Arabia: Sorocaba, Surat, Haiphong, Duque de Caxias, Oujda.",0,Saudi Arabia,"('Duque de Caxias', 'Haiphong', 'Oujda', 'Sorocaba', 'Surat')",2,0
"Exactly 5 of the following cities are in South Korea: Ansan-si, Jeonju, Hwaseong-si, Kimhae, Daejeon.",1,South Korea,"('Ansan-si', 'Daejeon', 'Hwaseong-si', 'Jeonju', 'Kimhae')",5,5
"Exactly 4 of the following cities are in Kazakhstan: Shijiazhuang, Aktobe, Coyoacan, Mandalay, Accra.",0,Kazakhstan,"('Accra', 'Aktobe', 'Coyoacan', 'Mandalay', 'Shijiazhuang')",4,1
"Exactly 5 of the following cities are in Djibouti: Kolwezi, Anqing, Panzhihua, Barnaul, Andijon.",0,Djibouti,"('Andijon', 'Anqing', 'Barnaul', 'Kolwezi', 'Panzhihua')",5,0
"Exactly 2 of the following cities are in Venezuela: Irbid, Barquisimeto, Ryazan', Acapulco de Juarez, Ciudad Guayana.",1,Venezuela,"('Acapulco de Juarez', 'Barquisimeto', 'Ciudad Guayana', 'Irbid', ""Ryazan'"")",2,2
"Exactly 1 of the following cities are in Tanzania: Suining, Rangpur, Xiamen, Port-au-Prince, Nellore.",0,Tanzania,"('Nellore', 'Port-au-Prince', 'Rangpur', 'Suining', 'Xiamen')",1,0
"Exactly 0 of the following cities are in Honduras: Muscat, Cuiaba, Nagoya, Putian, Dalian.",1,Honduras,"('Cuiaba', 'Dalian', 'Muscat', 'Nagoya', 'Putian')",0,0
"Exactly 2 of the following cities are in New Zealand: Osaka, Kanayannur, Ryazan', Jeonju, Auckland.",0,New Zealand,"('Auckland', 'Jeonju', 'Kanayannur', 'Osaka', ""Ryazan'"")",2,1
"Exactly 4 of the following cities are in North Korea: Izhevsk, Torreon, Saitama, Bukavu, Haiphong.",0,North Korea,"('Bukavu', 'Haiphong', 'Izhevsk', 'Saitama', 'Torreon')",4,0
"Exactly 4 of the following cities are in Morocco: Fes, Tangier, Meknes, Oujda, Marrakesh.",0,Morocco,"('Fes', 'Marrakesh', 'Meknes', 'Oujda', 'Tangier')",4,5
"Exactly 3 of the following cities are in Uzbekistan: Andijon, Malang, Namangan, Tashkent, Chattogram.",1,Uzbekistan,"('Andijon', 'Chattogram', 'Malang', 'Namangan', 'Tashkent')",3,3
"Exactly 0 of the following cities are in Russia: Orenburg, Izhevsk, Volgograd, Benxi, Omsk.",0,Russia,"('Benxi', 'Izhevsk', 'Omsk', 'Orenburg', 'Volgograd')",0,4
"Exactly 5 of the following cities are in Mexico: Naucalpan de Juarez, Aguascalientes, Iztapalapa, Tlaquepaque, Tijuana.",1,Mexico,"('Aguascalientes', 'Iztapalapa', 'Naucalpan de Juarez', 'Tijuana', 'Tlaquepaque')",5,5
"Exactly 4 of the following cities are in Kazakhstan: Dakar, Almaty, Aktobe, Izhevsk, Astana.",0,Kazakhstan,"('Aktobe', 'Almaty', 'Astana', 'Dakar', 'Izhevsk')",4,3
"Exactly 1 of the following cities are in Ecuador: Kumasi, Quito, Battagram, Sargodha, Guayaquil.",0,Ecuador,"('Battagram', 'Guayaquil', 'Kumasi', 'Quito', 'Sargodha')",1,2
"Exactly 2 of the following cities are in Côte d'Ivoire: Abobo, Niigata, Abidjan, Kumamoto, Aracaju.",1,Côte d'Ivoire,"('Abidjan', 'Abobo', 'Aracaju', 'Kumamoto', 'Niigata')",2,2
"Exactly 3 of the following cities are in Mali: Yangjiang, Wuzhong, Warri, Saitama, Kunshan.",0,Mali,"('Kunshan', 'Saitama', 'Warri', 'Wuzhong', 'Yangjiang')",3,0
"Exactly 3 of the following cities are in Iceland: Jiaozhou, Kikwit, Bien Hoa, Dammam, Tianshui.",0,Iceland,"('Bien Hoa', 'Dammam', 'Jiaozhou', 'Kikwit', 'Tianshui')",3,0
"Exactly 2 of the following cities are in Sierra Leone: Konya, Bhopal, Nagpur, Aleppo, Kemerovo.",0,Sierra Leone,"('Aleppo', 'Bhopal', 'Kemerovo', 'Konya', 'Nagpur')",2,0
"Exactly 2 of the following cities are in Vietnam: Duesseldorf, Khabarovsk, Nha Trang, Huizhou, Thu GJuc.",1,Vietnam,"('Duesseldorf', 'Huizhou', 'Khabarovsk', 'Nha Trang', 'Thu GJuc')",2,2
"Exactly 3 of the following cities are in Poland: Ludhiana, Samarkand, Wroclaw, Lodz, Krakow.",1,Poland,"('Krakow', 'Lodz', 'Ludhiana', 'Samarkand', 'Wroclaw')",3,3
"Exactly 3 of the following cities are in Germany: Quetta, Nuremberg, Hannover, Wuzhong, Duesseldorf.",1,Germany,"('Duesseldorf', 'Hannover', 'Nuremberg', 'Quetta', 'Wuzhong')",3,3
"Exactly 0 of the following cities are in Cuba: Jamnagar, Chongming, Harbin, Kathmandu, Santiago de Cuba.",0,Cuba,"('Chongming', 'Harbin', 'Jamnagar', 'Kathmandu', 'Santiago de Cuba')",0,1
"Exactly 4 of the following cities are in Kenya: Tucson, Nairobi, Mombasa, Nakuru, Kakamega.",1,Kenya,"('Kakamega', 'Mombasa', 'Nairobi', 'Nakuru', 'Tucson')",4,4
"Exactly 0 of the following cities are in Saudi Arabia: Makkah, Buraydah, Ha'il, Jeddah, Dammam.",0,Saudi Arabia,"('Buraydah', 'Dammam', ""Ha'il"", 'Jeddah', 'Makkah')",0,5
"Exactly 2 of the following cities are in India: Rio de Janeiro, Coimbatore, Mersin, Ahmedabad, Deyang.",1,India,"('Ahmedabad', 'Coimbatore', 'Deyang', 'Mersin', 'Rio de Janeiro')",2,2
"Exactly 0 of the following cities are in Iraq: Likasi, Yibin, Wanzhou, Cuttack, Caloocan.",1,Iraq,"('Caloocan', 'Cuttack', 'Likasi', 'Wanzhou', 'Yibin')",0,0
"Exactly 5 of the following cities are in Belarus: Xinyu, Visakhapatnam, Ahmedabad, Lilongwe, Chizhou.",0,Belarus,"('Ahmedabad', 'Chizhou', 'Lilongwe', 'Visakhapatnam', 'Xinyu')",5,0
"Exactly 1 of the following cities are in the Dominican Republic: Enugu, Santo Domingo Oeste, Carrefour, Santiago de los Caballeros, Rangpur.",0,the Dominican Republic,"('Carrefour', 'Enugu', 'Rangpur', 'Santiago de los Caballeros', 'Santo Domingo Oeste')",1,2
"Exactly 1 of the following cities are in Cameroon: Erbil, Yaounde, San Pedro Sula, Pokhara, Itabashi.",1,Cameroon,"('Erbil', 'Itabashi', 'Pokhara', 'San Pedro Sula', 'Yaounde')",1,1
"Exactly 4 of the following cities are in Niger: Chunian, Niamey, Can Tho, Arusha, Bokaro.",0,Niger,"('Arusha', 'Bokaro', 'Can Tho', 'Chunian', 'Niamey')",4,1
"Exactly 0 of the following cities are in Nepal: Xiamen, Daejeon, Kitakyushu, Guwahati, Cangzhou.",1,Nepal,"('Cangzhou', 'Daejeon', 'Guwahati', 'Kitakyushu', 'Xiamen')",0,0
"Exactly 4 of the following cities are in Thailand: Mexico City, The Bronx, Bahawalpur, Bangkok, Guiyang.",0,Thailand,"('Bahawalpur', 'Bangkok', 'Guiyang', 'Mexico City', 'The Bronx')",4,1
"Exactly 2 of the following cities are in Somalia: Riga, Mogadishu, Indore, Matola, Borama.",1,Somalia,"('Borama', 'Indore', 'Matola', 'Mogadishu', 'Riga')",2,2
"Exactly 1 of the following cities are in North Korea: Luohu District, Pyongyang, Ibague, Arifwala, Karbala.",1,North Korea,"('Arifwala', 'Ibague', 'Karbala', 'Luohu District', 'Pyongyang')",1,1
"Exactly 4 of the following cities are in Colombia: Ibague, Dakar, Sukkur, Soacha, Bucaramanga.",0,Colombia,"('Bucaramanga', 'Dakar', 'Ibague', 'Soacha', 'Sukkur')",4,3
"Exactly 2 of the following cities are in Russia: Yekaterinburg, Izhevsk, Penza, Bengaluru, Binh Thanh.",0,Russia,"('Bengaluru', 'Binh Thanh', 'Izhevsk', 'Penza', 'Yekaterinburg')",2,3
"Exactly 0 of the following cities are in Pakistan: Ha'il, Mianzhu, Deyang, Sichuan, Bloemfontein, Linfen, Bhiwandi.",1,Pakistan,"('Bhiwandi', 'Bloemfontein', ""Ha'il"", 'Linfen', 'Mianzhu, Deyang, Sichuan')",0,0
"Exactly 0 of the following cities are in Peru: Utsunomiya, Arequipa, Callao, Chiclayo, Piura.",0,Peru,"('Arequipa', 'Callao', 'Chiclayo', 'Piura', 'Utsunomiya')",0,4
